ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Event;Medal
126681;Brian Costales Viloria;M;19.0;160.0;48.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
126760;Clarence Adam Vinson;M;22.0;155.0;54.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;Bronze
126863;Yelena Vstropova;F;23.0;174.0;;Azerbaijan;AZE;2012 Summer;2012;Summer;London;Boxing Women's Middleweight;
126918;Jorge Lus Vivas Palacios;M;28.0;172.0;69.0;Colombia;COL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
126945;Vladislav Vizilter;M;21.0;182.0;75.0;Kyrgyzstan;KGZ;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
127016;Sergey Vladimirovich Vodopyanov;M;20.0;168.0;54.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
127016;Sergey Vladimirovich Vodopyanov;M;24.0;168.0;54.0;Russia;RUS;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
127225;Marina Ivanovna Volnova;F;22.0;170.0;;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Women's Middleweight;Bronze
128004;Peter Wakefield;M;26.0;163.0;47.0;Australia;AUS;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
128479;Wang Jiancheng;M;21.0;185.0;75.0;China;CHN;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
128612;Wang Xuanxuan;M;22.0;192.0;91.0;China;CHN;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;
128699;Boe Lionel Warawara;M;21.0;;;Vanuatu;VAN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
128704;Andre Ward;M;20.0;185.0;80.0;United States;USA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;Gold
128707;"William ""Billy"" Ward";M;19.0;163.0;;Australia;AUS;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
128718;"Joseph ""Joe"" Ward";M;22.0;186.0;81.0;Ireland;IRL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
128796;Rau'Shee Warren;M;17.0;165.0;52.0;United States;USA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
128796;Rau'Shee Warren;M;21.0;165.0;52.0;United States;USA;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
128796;Rau'Shee Warren;M;25.0;165.0;52.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
128820;Peter Mungai Warui;M;35.0;152.0;49.0;Kenya;KEN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
129023;Shelley Marie Watts;F;28.0;164.0;60.0;Australia;AUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;
129920;Jason Eric Whateley;M;25.0;196.0;91.0;Australia;AUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
130380;Lukas Wilaschek;M;23.0;183.0;75.0;Germany;GER;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
130410;Deontay Leshun Wilder;M;22.0;201.0;91.0;United States;USA;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;Bronze
130658;Raynell Williams;M;19.0;170.0;57.0;United States;USA;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
130705;Ricardo Williams, Jr.;M;19.0;170.0;63.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;Silver
130724;Jack Willie;M;29.0;165.0;48.0;Papua New Guinea;PNG;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
130920;Erle Wiltshire;M;27.0;162.0;51.0;Australia;AUS;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
131241;Patrick Wojcicki;M;20.0;179.0;69.0;Germany;GER;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
131452;Sontaya Chotipat Wongprated;M;24.0;170.0;54.0;Thailand;THA;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
131544;Jackson Darren Woods;M;19.0;162.0;;Australia;AUS;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
131989;Ruslan Sabir Xeyirov;M;24.0;175.0;69.0;Azerbaijan;AZE;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
131989;Ruslan Sabir Xeyirov;M;28.0;175.0;69.0;Azerbaijan;AZE;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
132143;Vikas Krishan Yadav;M;20.0;177.0;69.0;India;IND;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
132143;Vikas Krishan Yadav;M;24.0;177.0;69.0;India;IND;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
132148;Galal Yafai;M;23.0;158.0;49.0;Great Britain;GBR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
132149;Khalid Saeed Yafai;M;19.0;162.0;51.0;Great Britain;GBR;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
132173;Hesham Yahia Mahmud Abdelaal;M;18.0;167.0;;Egypt;EGY;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
132232;Yaroslava Ivanovna Yakushina;F;23.0;170.0;75.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Middleweight;
132235;Atagn Yalnkaya;M;17.0;165.0;48.0;Turkey;TUR;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;Silver
132424;Pierre Celestin Yana;M;26.0;184.0;81.0;Cameroon;CMR;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
132452;Hely Ynes;M;33.0;181.0;71.0;Venezuela;VEN;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
132463;Luis Jason Yanez;M;19.0;165.0;48.0;United States;USA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
132553;Yang Xiangzhong;M;25.0;165.0;48.0;China;CHN;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
132645;Dilshod Akhmedovich Yarbekov;M;26.0;170.0;70.0;Uzbekistan;UZB;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
132675;Ramadan Yasser Abdel Ghaffar;M;20.0;185.0;75.0;Egypt;EGY;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
132675;Ramadan Yasser Abdel Ghaffar;M;24.0;185.0;75.0;Egypt;EGY;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
132675;Ramadan Yasser Abdel Ghaffar;M;28.0;185.0;75.0;Egypt;EGY;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
132703;Oleksandr Yatsenko;M;21.0;189.0;91.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
132787;Vasily Mikhaylovich Yegorov;M;22.0;162.0;49.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
132812;Serik Samatovich Yeleuov;M;23.0;169.0;60.0;Kazakhstan;KAZ;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;Bronze
132813;Daniyar Maratovich Yeleusinov;M;21.0;178.0;64.0;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
132813;Daniyar Maratovich Yeleusinov;M;25.0;178.0;64.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;Gold
132869;Kayrat Yeraliyev;M;25.0;165.0;56.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
132961;Anthony Yigit;M;20.0;171.0;64.0;Sweden;SWE;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
132989;Yin Junhua;F;25.0;167.0;60.0;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;Silver
133031;Tony Victor James Yoka;M;20.0;200.0;105.0;France;FRA;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;
133031;Tony Victor James Yoka;M;24.0;200.0;105.0;France;FRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;Gold
133306;Yu Fengkai;M;21.0;193.0;91.0;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
133438;Dilshod Yuldashev;M;24.0;168.0;48.0;Uzbekistan;UZB;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
133509;Anvar Yunusov;M;21.0;170.0;55.0;Tajikistan;TJK;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
133509;Anvar Yunusov;M;25.0;170.0;55.0;Tajikistan;TJK;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
133509;Anvar Yunusov;M;29.0;170.0;55.0;Tajikistan;TJK;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
133535;Bonyx Yusak Saweho;M;21.0;165.0;51.0;Indonesia;INA;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
133538;Yushan Nijiati;M;22.0;188.0;91.0;China;CHN;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
133758;Vardan Zakarjan;M;29.0;164.0;51.0;Germany;GER;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
133865;Andrey Viktorovich Zamkovoy;M;25.0;174.0;69.0;Russia;RUS;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;Bronze
133865;Andrey Viktorovich Zamkovoy;M;29.0;174.0;69.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
134332;Moez Zemzemi;M;25.0;170.0;54.0;Tunisia;TUN;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
134383;Jos Luis Zertuche Chvez;M;27.0;172.0;71.0;Mexico;MEX;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
134412;Birzhan Zhakypovich Zhakypov;M;24.0;167.0;48.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
134412;Birzhan Zhakypovich Zhakypov;M;28.0;167.0;48.0;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
134412;Birzhan Zhakypovich Zhakypov;M;32.0;167.0;48.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
134476;Zhang Jiawei;M;27.0;172.0;56.0;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
134572;Zhang Xiaoping;M;26.0;188.0;81.0;China;CHN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;Gold
134625;Zhang Zhilei;M;25.0;200.0;111.0;China;CHN;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;Silver
134625;Zhang Zhilei;M;29.0;200.0;111.0;China;CHN;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;
134656;Zhao Minggang;M;28.0;185.0;75.0;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
134700;Gani Olzhabayevich Zhaylauov;M;26.0;172.0;;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
134890;Bolat Nuriddinovich Zhumadilov;M;27.0;164.0;51.0;Kazakhstan;KAZ;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;Silver
134903;Ablaykhan Kayratovich Zhusupov;M;19.0;175.0;64.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
134904;K'akhaber Zhvania;M;25.0;178.0;69.0;Georgia;GEO;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
135205;Shakhobiddin Shokirovich Zoirov;M;23.0;169.0;52.0;Uzbekistan;UZB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;Gold
135247;Zorigbaataryn Enkhzorig;M;21.0;177.0;57.0;Mongolia;MGL;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
135270;Zou Shiming;M;23.0;165.0;49.0;China;CHN;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;Bronze
135270;Zou Shiming;M;27.0;165.0;49.0;China;CHN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;Gold
135270;Zou Shiming;M;31.0;165.0;49.0;China;CHN;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;Gold
135358;Oleksandr Valeriyovych Zubrikhin;M;25.0;180.0;75.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
135486;Viktor Valeryevich Zuyev;M;21.0;188.0;91.0;Belarus;BLR;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;Silver
135486;Viktor Valeryevich Zuyev;M;25.0;188.0;91.0;Belarus;BLR;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
